path,bbox_x1,bbox_x2,bbox_y1,bbox_y2,lab,class_name,car_type
04587.jpg,537,329,1214,955,182,Suzuki SX4 Hatchback 2012,3
04588.jpg,15,9,468,408,2,Acura TL Sedan 2012,5
04589.jpg,21,101,618,386,60,Chevrolet Impala Sedan 2007,5
04590.jpg,83,67,181,114,61,Chevrolet Tahoe Hybrid SUV 2012,6
04591.jpg,57,44,446,323,66,Chevrolet Malibu Hybrid Sedan 2010,5
04592.jpg,148,65,884,530,92,Dodge Challenger SRT8 2011,2
04593.jpg,128,139,503,300,136,Hyundai Genesis Sedan 2012,5
04594.jpg,87,99,603,381,33,BMW M3 Coupe 2012,2
04595.jpg,33,8,210,100,13,Audi TTS Coupe 2012,2
04596.jpg,70,96,418,316,65,Chevrolet Cobalt SS 2010,2
04597.jpg,22,177,960,618,105,Ford F-450 Super Duty Crew Cab 2012,0
04598.jpg,46,79,523,338,89,Dodge Dakota Crew Cab 2010,0
04599.jpg,57,108,441,244,129,Hyundai Veloster Hatchback 2012,3
04600.jpg,17,47,241,158,189,Volkswagen Golf Hatchback 2012,3
04601.jpg,96,68,733,497,20,Audi S5 Convertible 2012,1
04602.jpg,20,141,635,401,80,Chrysler PT Cruiser Convertible 2008,1
04603.jpg,103,69,535,441,165,Mercedes-Benz Sprinter Van 2012,7
04604.jpg,32,74,617,407,129,Hyundai Veloster Hatchback 2012,3
04605.jpg,24,117,618,366,128,Honda Accord Sedan 2012,5
04606.jpg,162,216,871,556,65,Chevrolet Cobalt SS 2010,2
04607.jpg,29,66,463,307,105,Ford F-450 Super Duty Crew Cab 2012,0
04608.jpg,4,60,519,283,6,Acura ZDX Hatchback 2012,3
04609.jpg,117,134,789,538,160,Mercedes-Benz 300-Class Convertible 1993,1
04610.jpg,15,43,271,198,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
04611.jpg,595,348,1554,659,10,Aston Martin Virage Coupe 2012,2
04612.jpg,49,36,227,130,104,Fisker Karma Sedan 2012,5
04613.jpg,76,153,477,362,41,Bentley Continental GT Coupe 2012,2
04614.jpg,15,84,457,271,194,Volvo XC90 SUV 2007,6
04615.jpg,345,152,634,400,93,Dodge Durango SUV 2012,6
04616.jpg,45,247,864,642,91,Dodge Magnum Wagon 2008,8
04617.jpg,163,135,1378,880,111,Ford GT Coupe 2006,2
04618.jpg,4,42,416,345,113,Ford F-150 Regular Cab 2007,0
04619.jpg,9,40,255,163,50,Cadillac CTS-V Sedan 2012,5
04620.jpg,30,183,503,383,80,Chrysler PT Cruiser Convertible 2008,1
04621.jpg,93,239,907,661,137,Hyundai Sonata Sedan 2012,5
04622.jpg,22,74,477,275,73,Chevrolet Silverado 1500 Extended Cab 2012,0
04623.jpg,75,57,378,178,155,Lincoln Town Car Sedan 2011,5
04624.jpg,23,20,275,185,70,Chevrolet Express Van 2007,7
04625.jpg,7,28,249,180,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
04626.jpg,4,49,628,329,66,Chevrolet Malibu Hybrid Sedan 2010,5
04627.jpg,73,146,566,344,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
04628.jpg,263,278,939,561,172,Porsche Panamera Sedan 2012,5
04629.jpg,17,148,692,376,65,Chevrolet Cobalt SS 2010,2
04630.jpg,86,178,462,315,33,BMW M3 Coupe 2012,2
04631.jpg,68,138,591,469,6,Acura ZDX Hatchback 2012,3
04632.jpg,10,30,367,191,180,Suzuki Aerio Sedan 2007,5
04633.jpg,7,17,277,166,135,Hyundai Accent Sedan 2012,5
04634.jpg,25,55,291,187,102,Ferrari 458 Italia Convertible 2012,1
04635.jpg,66,106,429,292,177,Scion xD Hatchback 2012,3
04636.jpg,28,66,279,208,161,Mercedes-Benz C-Class Sedan 2012,5
04637.jpg,18,69,582,392,183,Suzuki SX4 Sedan 2012,5
04638.jpg,16,241,997,589,74,Chevrolet Silverado 1500 Regular Cab 2012,0
04639.jpg,24,90,246,188,16,Audi 100 Sedan 1994,5
04640.jpg,11,27,250,164,189,Volkswagen Golf Hatchback 2012,3
04641.jpg,11,55,495,364,185,Toyota Sequoia SUV 2012,6
04642.jpg,41,35,606,269,49,Buick Enclave SUV 2012,6
04643.jpg,14,26,467,351,80,Chrysler PT Cruiser Convertible 2008,1
04644.jpg,46,107,580,374,26,BMW 1 Series Convertible 2012,1
04645.jpg,167,113,548,378,167,Nissan Leaf Hatchback 2012,3
04646.jpg,105,125,1135,688,149,Lamborghini Reventon Coupe 2008,2
04647.jpg,329,72,823,341,118,GMC Savana Van 2012,7
04648.jpg,31,164,608,373,113,Ford F-150 Regular Cab 2007,0
04649.jpg,119,114,533,407,171,Plymouth Neon Coupe 1999,2
04650.jpg,11,59,253,138,21,Audi S5 Coupe 2012,2
04651.jpg,26,118,1009,541,4,Acura TSX Sedan 2012,5
04652.jpg,48,135,543,383,10,Aston Martin Virage Coupe 2012,2
04653.jpg,13,8,255,169,64,Chevrolet Avalanche Crew Cab 2012,0
04654.jpg,236,36,1680,1078,146,Jeep Liberty SUV 2012,6
04655.jpg,9,11,824,489,183,Suzuki SX4 Sedan 2012,5
04656.jpg,4,23,280,220,145,Jeep Wrangler SUV 2012,6
04657.jpg,28,21,286,178,64,Chevrolet Avalanche Crew Cab 2012,0
04658.jpg,173,80,1129,772,46,Buick Regal GS 2012,5
04659.jpg,134,102,488,255,168,Nissan NV Passenger Van 2012,7
04660.jpg,243,197,889,654,163,Mercedes-Benz E-Class Sedan 2012,5
04661.jpg,72,303,846,636,190,Volkswagen Golf Hatchback 1991,3
04662.jpg,12,65,468,278,127,Honda Accord Coupe 2012,2
04663.jpg,105,447,1309,1019,169,Nissan Juke Hatchback 2012,3
04664.jpg,5,30,314,212,99,FIAT 500 Convertible 2012,1
04665.jpg,135,86,463,300,175,Rolls-Royce Ghost Sedan 2012,5
04666.jpg,10,37,284,157,117,GMC Terrain SUV 2012,6
04667.jpg,3,9,91,59,122,Geo Metro Convertible 1993,1
04668.jpg,6,25,257,175,52,Cadillac Escalade EXT Crew Cab 2007,0
04669.jpg,61,98,458,376,0,AM General Hummer SUV 2000,6
04670.jpg,39,72,701,461,107,Ford Freestar Minivan 2007,4
04671.jpg,241,244,1408,928,13,Audi TTS Coupe 2012,2
04672.jpg,39,229,744,715,147,Jeep Grand Cherokee SUV 2012,6
04673.jpg,25,120,623,367,24,Audi TT RS Coupe 2012,2
04674.jpg,40,52,539,343,156,MINI Cooper Roadster Convertible 2012,1
04675.jpg,35,47,464,228,162,Mercedes-Benz SL-Class Coupe 2009,2
04676.jpg,26,66,559,286,21,Audi S5 Coupe 2012,2
04677.jpg,84,184,1279,875,106,Ford Mustang Convertible 2007,1
04678.jpg,29,107,800,525,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
04679.jpg,41,104,455,264,48,Buick Verano Sedan 2012,5
04680.jpg,21,41,238,135,142,Isuzu Ascender SUV 2008,6
04681.jpg,121,194,570,475,47,Buick Rainier SUV 2007,6
04682.jpg,14,108,629,386,137,Hyundai Sonata Sedan 2012,5
04683.jpg,154,71,831,587,139,Hyundai Azera Sedan 2012,5
04684.jpg,289,325,925,711,130,Hyundai Santa Fe SUV 2012,6
04685.jpg,41,32,220,159,71,Chevrolet Monte Carlo Coupe 2007,2
04686.jpg,10,137,306,289,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
04687.jpg,18,145,540,296,102,Ferrari 458 Italia Convertible 2012,1
04688.jpg,150,55,488,367,75,Chrysler Aspen SUV 2009,6
04689.jpg,278,284,917,539,20,Audi S5 Convertible 2012,1
04690.jpg,50,66,426,272,40,Bentley Mulsanne Sedan 2011,5
04691.jpg,38,201,761,452,5,Acura Integra Type R 2001,2
04692.jpg,4,1,223,120,108,Ford Expedition EL SUV 2009,6
04693.jpg,1,143,636,343,35,BMW M6 Convertible 2010,1
04694.jpg,30,43,978,754,158,Mazda Tribute SUV 2011,6
04695.jpg,29,94,456,261,80,Chrysler PT Cruiser Convertible 2008,1
04696.jpg,101,146,565,395,19,Audi S6 Sedan 2011,5
04697.jpg,51,119,734,568,104,Fisker Karma Sedan 2012,5
04698.jpg,122,110,533,381,176,Rolls-Royce Phantom Sedan 2012,5
04699.jpg,74,119,458,360,112,Ford F-150 Regular Cab 2012,0
04700.jpg,19,89,730,444,93,Dodge Durango SUV 2012,6
04701.jpg,5,113,568,381,97,Eagle Talon Hatchback 1998,3
04702.jpg,13,29,285,188,18,Audi TT Hatchback 2011,3
04703.jpg,30,78,576,353,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
04704.jpg,100,302,1473,967,170,Nissan 240SX Coupe 1998,2
04705.jpg,16,136,492,360,119,GMC Yukon Hybrid SUV 2012,6
04706.jpg,144,76,831,663,29,BMW 3 Series Wagon 2012,8
04707.jpg,14,7,478,272,67,Chevrolet TrailBlazer SS 2009,6
04708.jpg,63,175,290,315,103,Ferrari 458 Italia Coupe 2012,2
04709.jpg,43,98,373,241,134,Hyundai Elantra Sedan 2007,5
04710.jpg,25,156,610,363,167,Nissan Leaf Hatchback 2012,3
04711.jpg,45,114,557,373,74,Chevrolet Silverado 1500 Regular Cab 2012,0
04712.jpg,175,148,488,345,179,Spyker C8 Coupe 2009,2
04713.jpg,24,114,618,366,64,Chevrolet Avalanche Crew Cab 2012,0
04714.jpg,13,123,594,354,36,BMW X3 SUV 2012,6
04715.jpg,25,18,476,234,125,Honda Odyssey Minivan 2012,4
04716.jpg,116,196,376,307,123,HUMMER H3T Crew Cab 2010,0
04717.jpg,24,122,447,268,127,Honda Accord Coupe 2012,2
04718.jpg,44,35,404,223,72,Chevrolet Malibu Sedan 2007,5
04719.jpg,66,48,609,438,31,BMW X5 SUV 2007,6
04720.jpg,21,7,519,278,125,Honda Odyssey Minivan 2012,4
04721.jpg,24,45,207,142,73,Chevrolet Silverado 1500 Extended Cab 2012,0
04722.jpg,17,99,630,427,114,Ford Focus Sedan 2007,5
04723.jpg,105,58,720,331,62,Chevrolet Sonic Sedan 2012,5
04724.jpg,27,65,567,361,8,Aston Martin V8 Vantage Coupe 2012,2
04725.jpg,208,203,794,499,8,Aston Martin V8 Vantage Coupe 2012,2
04726.jpg,158,233,873,529,186,Toyota Camry Sedan 2012,5
04727.jpg,14,121,999,610,34,BMW M5 Sedan 2010,5
04728.jpg,17,45,244,147,87,Dodge Sprinter Cargo Van 2009,7
04729.jpg,27,63,305,220,37,BMW Z4 Convertible 2012,1
04730.jpg,20,6,633,451,168,Nissan NV Passenger Van 2012,7
04731.jpg,92,123,921,619,119,GMC Yukon Hybrid SUV 2012,6
04732.jpg,23,116,623,392,125,Honda Odyssey Minivan 2012,4
04733.jpg,1,66,584,322,19,Audi S6 Sedan 2011,5
04734.jpg,21,18,635,386,168,Nissan NV Passenger Van 2012,7
04735.jpg,114,59,507,333,153,Land Rover Range Rover SUV 2012,6
04736.jpg,12,106,778,467,31,BMW X5 SUV 2007,6
04737.jpg,87,78,503,337,31,BMW X5 SUV 2007,6
04738.jpg,111,87,1509,967,62,Chevrolet Sonic Sedan 2012,5
04739.jpg,36,91,181,172,150,Lamborghini Aventador Coupe 2012,2
04740.jpg,48,49,597,403,130,Hyundai Santa Fe SUV 2012,6
04741.jpg,72,88,378,250,45,Bugatti Veyron 16.4 Coupe 2009,2
04742.jpg,17,32,578,300,34,BMW M5 Sedan 2010,5
04743.jpg,26,21,287,159,103,Ferrari 458 Italia Coupe 2012,2
04744.jpg,2,1,280,96,17,Audi 100 Wagon 1994,8
04745.jpg,3,31,283,145,156,MINI Cooper Roadster Convertible 2012,1
04746.jpg,48,103,2497,1572,39,Bentley Arnage Sedan 2009,5
04747.jpg,378,125,973,689,38,Bentley Continental Supersports Conv. Convertible 2012,1
04748.jpg,38,58,404,293,124,HUMMER H2 SUT Crew Cab 2009,0
04749.jpg,44,47,590,407,119,GMC Yukon Hybrid SUV 2012,6
04750.jpg,17,54,212,157,8,Aston Martin V8 Vantage Coupe 2012,2
04751.jpg,144,214,636,522,143,Jaguar XK XKR 2012,2
04752.jpg,97,134,602,396,99,FIAT 500 Convertible 2012,1
04753.jpg,53,103,483,379,13,Audi TTS Coupe 2012,2
04754.jpg,303,145,797,478,191,Volkswagen Beetle Hatchback 2012,3
04755.jpg,46,48,277,177,164,Mercedes-Benz S-Class Sedan 2012,5
04756.jpg,30,84,246,156,127,Honda Accord Coupe 2012,2
04757.jpg,54,83,736,436,51,Cadillac SRX SUV 2012,6
04758.jpg,62,260,974,587,16,Audi 100 Sedan 1994,5
04759.jpg,47,39,371,270,116,Ford Fiesta Sedan 2012,5
04760.jpg,18,199,1581,1090,33,BMW M3 Coupe 2012,2
04761.jpg,52,44,509,358,58,Chevrolet Camaro Convertible 2012,1
04762.jpg,58,254,1582,991,181,Suzuki Kizashi Sedan 2012,5
04763.jpg,5,145,996,594,146,Jeep Liberty SUV 2012,6
04764.jpg,23,38,263,145,128,Honda Accord Sedan 2012,5
04765.jpg,66,222,513,339,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
04766.jpg,249,154,981,569,166,Mitsubishi Lancer Sedan 2012,5
04767.jpg,18,62,352,254,47,Buick Rainier SUV 2007,6
04768.jpg,32,105,988,658,62,Chevrolet Sonic Sedan 2012,5
04769.jpg,6,87,210,164,29,BMW 3 Series Wagon 2012,8
04770.jpg,70,57,526,384,99,FIAT 500 Convertible 2012,1
04771.jpg,14,31,270,166,40,Bentley Mulsanne Sedan 2011,5
04772.jpg,7,17,249,187,75,Chrysler Aspen SUV 2009,6
04773.jpg,47,185,999,696,166,Mitsubishi Lancer Sedan 2012,5
04774.jpg,18,31,620,387,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
04775.jpg,67,168,685,499,172,Porsche Panamera Sedan 2012,5
04776.jpg,367,418,1030,669,95,Dodge Charger Sedan 2012,5
04777.jpg,90,194,1512,914,33,BMW M3 Coupe 2012,2
04778.jpg,20,72,769,515,30,BMW 6 Series Convertible 2007,1
04779.jpg,50,44,230,156,38,Bentley Continental Supersports Conv. Convertible 2012,1
04780.jpg,77,49,508,305,191,Volkswagen Beetle Hatchback 2012,3
04781.jpg,71,186,1206,781,156,MINI Cooper Roadster Convertible 2012,1
04782.jpg,50,83,394,268,37,BMW Z4 Convertible 2012,1
04783.jpg,176,298,718,498,40,Bentley Mulsanne Sedan 2011,5
04784.jpg,7,8,375,234,94,Dodge Durango SUV 2007,6
04785.jpg,47,97,612,377,113,Ford F-150 Regular Cab 2007,0
04786.jpg,17,48,859,396,78,Chrysler 300 SRT-8 2010,5
04787.jpg,210,188,1428,732,174,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1
04788.jpg,55,84,976,679,131,Hyundai Tucson SUV 2012,6
04789.jpg,46,35,593,352,102,Ferrari 458 Italia Convertible 2012,1
04790.jpg,126,97,882,704,118,GMC Savana Van 2012,7
04791.jpg,9,196,1008,504,152,Lamborghini Diablo Coupe 2001,2
04792.jpg,41,51,215,152,30,BMW 6 Series Convertible 2007,1
04793.jpg,5,82,550,442,84,Dodge Caravan Minivan 1997,4
04794.jpg,63,26,436,296,46,Buick Regal GS 2012,5
04795.jpg,32,41,239,153,161,Mercedes-Benz C-Class Sedan 2012,5
04796.jpg,40,14,856,486,106,Ford Mustang Convertible 2007,1
04797.jpg,4,13,189,132,79,Chrysler Crossfire Convertible 2008,1
04798.jpg,7,18,192,127,114,Ford Focus Sedan 2007,5
04799.jpg,13,41,300,174,68,Chevrolet Silverado 2500HD Regular Cab 2012,0
04800.jpg,38,52,483,222,123,HUMMER H3T Crew Cab 2010,0
04801.jpg,67,364,1549,1063,188,Toyota 4Runner SUV 2012,6
04802.jpg,22,25,407,339,19,Audi S6 Sedan 2011,5
04803.jpg,52,88,373,248,32,BMW X6 SUV 2012,6
04804.jpg,87,132,672,363,109,Ford Edge SUV 2012,6
04805.jpg,34,19,772,488,149,Lamborghini Reventon Coupe 2008,2
04806.jpg,228,316,1913,1230,28,BMW 3 Series Sedan 2012,5
04807.jpg,17,69,682,436,139,Hyundai Azera Sedan 2012,5
04808.jpg,106,59,337,284,158,Mazda Tribute SUV 2011,6
04809.jpg,107,172,789,579,182,Suzuki SX4 Hatchback 2012,3
04810.jpg,94,190,1597,991,28,BMW 3 Series Sedan 2012,5
04811.jpg,626,176,1465,618,172,Porsche Panamera Sedan 2012,5
04812.jpg,16,59,466,241,43,Bentley Continental Flying Spur Sedan 2007,5
04813.jpg,70,85,1186,791,143,Jaguar XK XKR 2012,2
04814.jpg,60,411,1495,992,35,BMW M6 Convertible 2010,1
04815.jpg,31,81,608,391,133,Hyundai Sonata Hybrid Sedan 2012,5
04816.jpg,79,84,528,327,2,Acura TL Sedan 2012,5
04817.jpg,71,116,561,423,49,Buick Enclave SUV 2012,6
04818.jpg,19,141,586,371,11,Audi RS 4 Convertible 2008,1
04819.jpg,26,116,485,308,21,Audi S5 Coupe 2012,2
04820.jpg,39,123,439,291,137,Hyundai Sonata Sedan 2012,5
04821.jpg,7,62,418,214,61,Chevrolet Tahoe Hybrid SUV 2012,6
04822.jpg,64,24,274,150,24,Audi TT RS Coupe 2012,2
04823.jpg,4,37,256,185,155,Lincoln Town Car Sedan 2011,5
04824.jpg,137,417,1822,1130,161,Mercedes-Benz C-Class Sedan 2012,5
04825.jpg,102,211,786,485,6,Acura ZDX Hatchback 2012,3
04826.jpg,18,79,480,304,152,Lamborghini Diablo Coupe 2001,2
04827.jpg,7,4,277,180,0,AM General Hummer SUV 2000,6
04828.jpg,15,43,287,170,109,Ford Edge SUV 2012,6
04829.jpg,68,125,572,363,110,Ford Ranger SuperCab 2011,0
04830.jpg,61,167,589,464,39,Bentley Arnage Sedan 2009,5
04831.jpg,18,84,254,175,83,Dodge Caliber Wagon 2007,8
04832.jpg,32,34,248,213,27,BMW 1 Series Coupe 2012,2
04833.jpg,36,103,544,310,5,Acura Integra Type R 2001,2
04834.jpg,1,39,252,172,155,Lincoln Town Car Sedan 2011,5
04835.jpg,9,31,636,443,94,Dodge Durango SUV 2007,6
04836.jpg,32,62,272,189,161,Mercedes-Benz C-Class Sedan 2012,5
04837.jpg,40,73,1561,964,90,Dodge Dakota Club Cab 2007,0
04838.jpg,20,40,166,99,106,Ford Mustang Convertible 2007,1
04839.jpg,172,358,1109,834,14,Audi R8 Coupe 2012,2
04840.jpg,1066,1244,4030,2247,33,BMW M3 Coupe 2012,2
04841.jpg,86,162,472,393,23,Audi S4 Sedan 2007,5
04842.jpg,18,17,256,194,115,Ford E-Series Wagon Van 2012,8
04843.jpg,47,69,603,453,128,Honda Accord Sedan 2012,5
04844.jpg,35,147,596,372,102,Ferrari 458 Italia Convertible 2012,1
04845.jpg,5,60,285,155,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
04846.jpg,28,68,442,287,154,Land Rover LR2 SUV 2012,6
04847.jpg,54,189,1474,921,84,Dodge Caravan Minivan 1997,4
04848.jpg,17,104,353,201,15,Audi V8 Sedan 1994,5
04849.jpg,13,48,442,257,176,Rolls-Royce Phantom Sedan 2012,5
04850.jpg,26,107,635,391,132,Hyundai Veracruz SUV 2012,6
04851.jpg,65,67,581,410,134,Hyundai Elantra Sedan 2007,5
04852.jpg,49,152,943,621,177,Scion xD Hatchback 2012,3
04853.jpg,113,89,953,1469,169,Nissan Juke Hatchback 2012,3
04854.jpg,7,134,590,322,101,Ferrari California Convertible 2012,1
04855.jpg,34,57,350,226,138,Hyundai Elantra Touring Hatchback 2012,3
04856.jpg,244,199,625,406,141,Infiniti QX56 SUV 2011,6
04857.jpg,43,152,568,360,10,Aston Martin Virage Coupe 2012,2
04858.jpg,120,227,555,413,76,Chrysler Sebring Convertible 2010,1
04859.jpg,8,33,251,164,173,Ram C/V Cargo Van Minivan 2012,4
04860.jpg,56,229,742,463,181,Suzuki Kizashi Sedan 2012,5
04861.jpg,53,62,997,642,181,Suzuki Kizashi Sedan 2012,5
04862.jpg,6,44,377,246,123,HUMMER H3T Crew Cab 2010,0
04863.jpg,26,80,625,449,113,Ford F-150 Regular Cab 2007,0
04864.jpg,92,134,564,399,105,Ford F-450 Super Duty Crew Cab 2012,0
04865.jpg,76,262,944,661,27,BMW 1 Series Coupe 2012,2
04866.jpg,151,148,769,445,158,Mazda Tribute SUV 2011,6
04867.jpg,51,56,278,159,156,MINI Cooper Roadster Convertible 2012,1
04868.jpg,4,49,426,297,160,Mercedes-Benz 300-Class Convertible 1993,1
04869.jpg,85,98,569,309,167,Nissan Leaf Hatchback 2012,3
04870.jpg,36,15,477,305,46,Buick Regal GS 2012,5
04871.jpg,42,45,449,321,179,Spyker C8 Coupe 2009,2
04872.jpg,102,63,423,319,98,FIAT 500 Abarth 2012,2
04873.jpg,120,286,1073,790,165,Mercedes-Benz Sprinter Van 2012,7
04874.jpg,9,1,152,103,0,AM General Hummer SUV 2000,6
04875.jpg,29,65,249,155,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
04876.jpg,21,30,468,320,195,smart fortwo Convertible 2012,1
04877.jpg,39,135,588,393,133,Hyundai Sonata Hybrid Sedan 2012,5
04878.jpg,51,99,1160,754,95,Dodge Charger Sedan 2012,5
04879.jpg,451,231,2545,1775,66,Chevrolet Malibu Hybrid Sedan 2010,5
04880.jpg,63,122,844,410,186,Toyota Camry Sedan 2012,5
04881.jpg,27,77,460,275,117,GMC Terrain SUV 2012,6
04882.jpg,1,98,420,269,103,Ferrari 458 Italia Coupe 2012,2
04883.jpg,117,465,1946,1123,18,Audi TT Hatchback 2011,3
04884.jpg,31,35,236,162,7,Aston Martin V8 Vantage Convertible 2012,1
04885.jpg,318,374,1350,945,24,Audi TT RS Coupe 2012,2
04886.jpg,38,105,1565,740,43,Bentley Continental Flying Spur Sedan 2007,5
04887.jpg,8,1,258,165,39,Bentley Arnage Sedan 2009,5
04888.jpg,20,33,241,163,89,Dodge Dakota Crew Cab 2010,0
04889.jpg,108,114,546,384,93,Dodge Durango SUV 2012,6
04890.jpg,40,25,567,378,94,Dodge Durango SUV 2007,6
04891.jpg,39,179,1242,829,71,Chevrolet Monte Carlo Coupe 2007,2
04892.jpg,8,37,294,150,1,Acura RL Sedan 2012,5
04893.jpg,12,39,265,142,15,Audi V8 Sedan 1994,5
04894.jpg,56,11,346,186,107,Ford Freestar Minivan 2007,4
04895.jpg,148,173,749,479,131,Hyundai Tucson SUV 2012,6
04896.jpg,27,71,423,243,55,Chevrolet Corvette ZR1 2012,2
04897.jpg,6,63,806,510,183,Suzuki SX4 Sedan 2012,5
04898.jpg,8,104,623,360,73,Chevrolet Silverado 1500 Extended Cab 2012,0
04899.jpg,24,51,239,167,64,Chevrolet Avalanche Crew Cab 2012,0
04900.jpg,111,23,527,315,51,Cadillac SRX SUV 2012,6
04901.jpg,145,76,581,353,143,Jaguar XK XKR 2012,2
04902.jpg,23,91,382,234,97,Eagle Talon Hatchback 1998,3
04903.jpg,2,46,316,213,84,Dodge Caravan Minivan 1997,4
04904.jpg,14,149,304,231,157,Maybach Landaulet Convertible 2012,1
04905.jpg,130,100,953,366,184,Tesla Model S Sedan 2012,5
04906.jpg,57,51,447,273,101,Ferrari California Convertible 2012,1
04907.jpg,24,22,226,169,133,Hyundai Sonata Hybrid Sedan 2012,5
04908.jpg,139,109,395,298,157,Maybach Landaulet Convertible 2012,1
04909.jpg,184,209,1227,727,166,Mitsubishi Lancer Sedan 2012,5
04910.jpg,203,227,1067,776,103,Ferrari 458 Italia Coupe 2012,2
04911.jpg,99,108,479,301,109,Ford Edge SUV 2012,6
04912.jpg,324,297,1242,788,186,Toyota Camry Sedan 2012,5
04913.jpg,14,5,388,254,164,Mercedes-Benz S-Class Sedan 2012,5
04914.jpg,24,216,1021,654,96,Dodge Charger SRT-8 2009,5
04915.jpg,11,1,131,96,33,BMW M3 Coupe 2012,2
04916.jpg,16,24,258,172,106,Ford Mustang Convertible 2007,1
04917.jpg,1,223,1172,611,106,Ford Mustang Convertible 2007,1
04918.jpg,15,60,242,175,12,Audi A5 Coupe 2012,2
04919.jpg,151,112,1528,1069,88,Dodge Journey SUV 2012,6
04920.jpg,46,60,575,354,164,Mercedes-Benz S-Class Sedan 2012,5
04921.jpg,166,170,1076,615,163,Mercedes-Benz E-Class Sedan 2012,5
04922.jpg,276,83,654,352,146,Jeep Liberty SUV 2012,6
04923.jpg,100,258,753,457,15,Audi V8 Sedan 1994,5
04924.jpg,198,278,1502,1054,42,Bentley Continental GT Coupe 2007,2
04925.jpg,73,71,599,411,110,Ford Ranger SuperCab 2011,0
04926.jpg,6,53,633,363,143,Jaguar XK XKR 2012,2
04927.jpg,139,130,467,275,37,BMW Z4 Convertible 2012,1
04928.jpg,15,49,601,331,112,Ford F-150 Regular Cab 2012,0
04929.jpg,12,105,282,209,41,Bentley Continental GT Coupe 2012,2
04930.jpg,89,40,414,249,136,Hyundai Genesis Sedan 2012,5
04931.jpg,75,336,1487,786,15,Audi V8 Sedan 1994,5
04932.jpg,127,36,1367,896,139,Hyundai Azera Sedan 2012,5
04933.jpg,22,20,384,178,180,Suzuki Aerio Sedan 2007,5
04934.jpg,1,87,799,595,168,Nissan NV Passenger Van 2012,7
04935.jpg,49,73,272,241,156,MINI Cooper Roadster Convertible 2012,1
04936.jpg,53,115,431,293,71,Chevrolet Monte Carlo Coupe 2007,2
04937.jpg,6,6,496,223,138,Hyundai Elantra Touring Hatchback 2012,3
04938.jpg,66,65,572,354,85,Dodge Ram Pickup 3500 Crew Cab 2010,0
04939.jpg,31,46,294,161,104,Fisker Karma Sedan 2012,5
04940.jpg,32,50,278,166,22,Audi S4 Sedan 2012,5
04941.jpg,1,37,197,144,160,Mercedes-Benz 300-Class Convertible 1993,1
04942.jpg,96,73,559,399,7,Aston Martin V8 Vantage Convertible 2012,1
04943.jpg,3,56,253,167,71,Chevrolet Monte Carlo Coupe 2007,2
04944.jpg,29,55,362,210,18,Audi TT Hatchback 2011,3
04945.jpg,69,79,430,276,33,BMW M3 Coupe 2012,2
04946.jpg,76,170,884,681,26,BMW 1 Series Convertible 2012,1
04947.jpg,137,149,676,453,109,Ford Edge SUV 2012,6
04948.jpg,113,302,668,527,95,Dodge Charger Sedan 2012,5
04949.jpg,49,99,594,397,16,Audi 100 Sedan 1994,5
04950.jpg,2,158,640,419,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
04951.jpg,57,199,982,675,43,Bentley Continental Flying Spur Sedan 2007,5
04952.jpg,110,234,339,326,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
04953.jpg,17,214,1587,742,97,Eagle Talon Hatchback 1998,3
04954.jpg,94,163,736,377,54,Chevrolet Corvette Convertible 2012,1
04955.jpg,48,246,1085,625,175,Rolls-Royce Ghost Sedan 2012,5
04956.jpg,29,135,581,380,14,Audi R8 Coupe 2012,2
04957.jpg,27,11,241,177,26,BMW 1 Series Convertible 2012,1
04958.jpg,616,321,1111,574,176,Rolls-Royce Phantom Sedan 2012,5
04959.jpg,14,73,254,172,189,Volkswagen Golf Hatchback 2012,3
04960.jpg,44,67,250,171,128,Honda Accord Sedan 2012,5
04961.jpg,84,89,686,424,153,Land Rover Range Rover SUV 2012,6
04962.jpg,8,108,350,240,152,Lamborghini Diablo Coupe 2001,2
04963.jpg,19,13,409,268,178,Spyker C8 Convertible 2009,1
04964.jpg,3,12,300,211,130,Hyundai Santa Fe SUV 2012,6
04965.jpg,50,88,440,254,177,Scion xD Hatchback 2012,3
04966.jpg,17,62,187,123,30,BMW 6 Series Convertible 2007,1
04967.jpg,4,144,799,526,81,Daewoo Nubira Wagon 2002,8
04968.jpg,19,104,616,385,158,Mazda Tribute SUV 2011,6
04969.jpg,2,34,355,176,158,Mazda Tribute SUV 2011,6
04970.jpg,45,88,799,573,195,smart fortwo Convertible 2012,1
